row,col,.value,N_header_label_01,N_header_label_02,N_header_label_03,W_header_label_01,W_header_label_02,W_header_label_03,W_header_label_04,W_header_label_05
244,2,2135,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Letters, aggregated",NA
245,2,126,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,Archaeology (humanities),NA
246,2,247,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Art history, criticism, and conservation",NA
247,2,86,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Dance, drama",NA
248,2,79,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Film, cinema, video studies",NA
249,2,74,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,Music,NA
250,2,157,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,Musicology and ethnomusicology,NA
251,2,90,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,Music performance,NA
252,2,86,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,Music theory and composition,NA
253,2,449,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Philosophy, ethics",NA
254,2,338,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Religion/religious studies, Jewish/Judaic studies",NA
255,2,166,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Theology, religious education",NA
256,2,237,All doctorate recipientsa,NA,NA,All fields,Humanities and arts,Other humanities and arts,"Other humanities, aggregated",NA
257,2,3113,All doctorate recipientsa,NA,NA,All fields,Otherb,Other humanities and arts,"Other humanities, aggregated",NA
258,2,1522,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,"Other humanities, aggregated",NA
259,2,153,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,Accounting,NA
260,2,273,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,Business administration and management,NA
261,2,188,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,Finance,NA
262,2,296,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,"Human resources, organizational behavior",NA
263,2,90,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,"Management information systems, business statistics",NA
264,2,139,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,Marketing management and research,NA
265,2,383,All doctorate recipientsa,NA,NA,All fields,Otherb,Business management and administration,Other aggregated business fields,NA
266,2,626,All doctorate recipientsa,NA,NA,All fields,Otherb,Communication,Other aggregated business fields,NA
267,2,111,All doctorate recipientsa,NA,NA,All fields,Otherb,Communication,Communication research,NA
268,2,231,All doctorate recipientsa,NA,NA,All fields,Otherb,Communication,"Mass communication, media studies",NA
269,2,146,All doctorate recipientsa,NA,NA,All fields,Otherb,Communication,"Communication, general",NA
270,2,138,All doctorate recipientsa,NA,NA,All fields,Otherb,Communication,"Communication, aggregated",NA
271,2,965,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,"Communication, aggregated",NA
272,2,118,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,Architecture and environmental design,NA
273,2,79,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,"Family, consumer sciences and human sciences",NA
274,2,49,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,"Parks, sports, recreation, leisure and fitness",NA
275,2,185,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,Public administration,NA
276,2,298,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,Social work,NA
277,2,236,All doctorate recipientsa,NA,NA,All fields,Otherb,Non-S&E fields nec,"Fields nec, aggregated",NA
7,3,16323,Temporary visa holders,NA,NA,All fields,NA,NA,NA,NA
8,3,3329,Temporary visa holders,NA,NA,All fields,Life sciences,NA,NA,NA
9,3,627,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,NA,NA
10,3,91,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,Agricultural economics,NA
11,3,157,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Agronomy, horticulture science, plant breeding, plant pathology, plant sciences-other",NA
12,3,20,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Animal nutrition, poultry science",NA
13,3,36,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Animal sciences, other",NA
14,3,69,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,Environmental science,NA
15,3,16,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,Fishing and fisheries sciences and management,NA
16,3,102,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Food science, food technology-other",NA
17,3,49,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Forest biology, forest management, wood science, forestry sciences- other",NA
18,3,8,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,Natural resource and environmental policy,NA
19,3,26,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Natural resources and conservation, wildlife and range management",NA
20,3,7,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,Soil chemistry and microbiology,NA
21,3,24,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Soil sciences, other",NA
22,3,22,Temporary visa holders,NA,NA,All fields,Life sciences,Agricultural sciences and natural resources ,"Agricultural sciences, aggregated",NA
23,3,2163,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Agricultural sciences, aggregated",NA
24,3,38,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Anatomy, developmental biology",NA
25,3,31,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology",NA
26,3,263,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Biochemistry (biological sciences),NA
27,3,84,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Bioinformatics,NA
28,3,88,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Biomedical sciences,NA
29,3,102,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Biometrics and biostatistics,NA
30,3,59,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Biophysics (biological sciences),NA
31,3,42,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology",NA
32,3,107,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Cancer biology,NA
33,3,68,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Cell, cellular biology, and histology",NA
34,3,52,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Computational biology,NA
35,3,60,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Ecology,NA
36,3,16,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Endocrinology, human/animal pathology",NA
37,3,34,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Entomology,NA
38,3,12,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Environmental toxicology (biological sciences),NA
39,3,63,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Epidemiology,NA
40,3,45,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Evolutionary biology,NA
41,3,91,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Genetics and genomics, human and animal",NA
42,3,83,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Immunology,NA
43,3,90,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Microbiology,NA
44,3,173,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Molecular biology,NA
45,3,10,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Molecular medicine,NA
46,3,164,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Neurosciences, neurobiology",NA
47,3,53,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Nutrition sciences,NA
48,3,70,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Pharmacology, human and animal",NA
49,3,33,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Physiology, human and animal",NA
50,3,17,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Plant genetics,NA
51,3,17,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Structural biology,NA
52,3,20,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Toxicology,NA
53,3,9,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Wildlife biology,NA
54,3,8,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,Zoology,NA
55,3,106,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Biological and biomedical sciences, general",NA
56,3,55,Temporary visa holders,NA,NA,All fields,Life sciences,Biological and biomedical sciences,"Biotechnology, biology/biomedical sciences-other",NA
57,3,539,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,"Biotechnology, biology/biomedical sciences-other",NA
58,3,25,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Environmental health,NA
59,3,12,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Health and behavior,NA
60,3,49,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Health services/systems administration,NA
61,3,40,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,"Kinesiology, exercise science",NA
62,3,30,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,"Medical physics, radiological science",NA
63,3,62,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Nursing science,NA
64,3,155,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Pharmaceutical sciences,NA
65,3,63,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Public health,NA
66,3,22,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,"Rehabilitation, therapeutic services",NA
67,3,21,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,Speech-language pathology and audiology,NA
68,3,60,Temporary visa holders,NA,NA,All fields,Life sciences,Health sciences,"Health sciences, aggregated",NA
69,3,2156,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Health sciences,"Health sciences, aggregated",NA
70,3,921,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,"Health sciences, aggregated",NA
71,3,138,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Analytical chemistry,NA
72,3,28,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Chemical biology,NA
73,3,87,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Inorganic chemistry,NA
74,3,28,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Medicinal chemistry,NA
75,3,190,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Organic chemistry,NA
76,3,113,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Physical chemistry,NA
77,3,79,Temporary visa holders,NA,NA,All fields,Physical sciences and earth sciences,Chemistry,Polymer chemistry,NA
